,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type,bearing
72,2020-01-22 00:17:00,37.792874,-122.39702,2020-01-22 00:18:00,37.789405,-122.40106599999999,60,metro,222.66652599407382
73,2020-01-22 00:17:00,37.75247,-122.41814299999999,2020-01-22 00:19:00,37.765062,-122.41969399999999,120,metro,354.43804998512496
74,2020-01-22 00:18:00,37.789405,-122.40106599999999,2020-01-22 00:20:00,37.784471,-122.407974,120,metro,227.8936832561721
75,2020-01-22 00:18:00,37.878361,-122.18379099999999,2020-01-22 00:23:00,37.893176000000004,-122.12463000000001,300,metro,72.39619148757907
76,2020-01-22 00:19:00,37.893176000000004,-122.12463000000001,2020-01-22 00:23:00,37.878361,-122.18379099999999,240,metro,252.39619148758112
77,2020-01-22 00:19:00,37.765062,-122.41969399999999,2020-01-22 00:21:00,37.779732,-122.414123,120,metro,16.708552896322203
78,2020-01-22 00:19:00,37.690746000000004,-122.075602,2020-01-22 00:24:00,37.696923999999996,-122.12651399999999,300,metro,278.7185610835704
79,2020-01-22 00:19:00,37.753661,-122.19686899999999,2020-01-22 00:23:00,37.721947,-122.160844,240,metro,138.06604792563473
80,2020-01-22 00:19:00,37.873967,-122.28343999999998,2020-01-22 00:22:00,37.902632000000004,-122.29890400000001,180,metro,336.9377617757527
81,2020-01-22 00:20:00,37.774836,-122.224175,2020-01-22 00:23:00,37.753661,-122.19686899999999,180,metro,134.4487693070277
82,2020-01-22 00:20:00,37.684638,-122.466233,2020-01-22 00:23:00,37.664245,-122.44396,180,metro,139.1577960072255
83,2020-01-22 00:20:00,37.784471,-122.407974,2020-01-22 00:22:00,37.779732,-122.414123,120,metro,225.72126113692218
84,2020-01-22 00:20:00,37.59063,-122.01738799999998,2020-01-22 00:25:00,37.557465,-121.97660800000001,300,metro,135.73854531359075
85,2020-01-22 00:21:00,37.696923999999996,-122.12651399999999,2020-01-22 00:24:00,37.721947,-122.160844,180,metro,312.65572451887357
86,2020-01-22 00:21:00,38.018914,-121.945154,2020-01-22 00:29:00,38.016940999999996,-121.88945700000001,480,metro,92.57453939699991
87,2020-01-22 00:21:00,37.713238,-122.21219099999999,2020-01-22 00:29:00,37.753661,-122.19686899999999,480,metro,16.687220521998825
88,2020-01-22 00:21:00,37.925086,-122.31679399999999,2020-01-22 00:24:00,37.902632000000004,-122.29890400000001,180,metro,147.84749891773276
